start_date,end_date,sales,customer,status,product,revenue
9/28/2019,12/17/2019,S38,C641,negotiation,Pru Accident Guard,6400000
9/28/2019,12/17/2019,S5,C272,negotiation,Pru Accident Guard Plus,6900000
9/28/2019,12/17/2019,S48,C774,negotiation,Smart Protection Mortgage,3100000
9/28/2019,12/17/2019,S53,C937,negotiation,Pru Accident Guard,3600000
9/28/2019,12/17/2019,S79,C325,identified,Smart Protection Mortgage,6700000
9/28/2019,12/17/2019,S43,C357,initial,Pru Accident Guard,5500000
9/28/2019,12/17/2019,S69,C537,drop,Prumortgage Protection,3000000
9/28/2019,12/17/2019,S23,C120,initial,Personal Belongings Protection,6200000
9/29/2019,12/18/2019,S80,C864,identified,Injuries Protection (AIG),4100000
9/29/2019,12/18/2019,S24,C63,identified,Smart Protection Mortgage,6300000
9/29/2019,12/18/2019,S36,C976,identified,Injuries Protection (AIG),5800000
9/29/2019,12/18/2019,S27,C659,identified,Versa Credit Protection,6000000
9/29/2019,12/18/2019,S55,C586,closed,Personal Belongings Protection,9200000
9/29/2019,12/18/2019,S4,C10,initial,Smart Life Protection,7300000
9/29/2019,12/18/2019,S59,C730,offering,Pru Accident Guard,1600000
9/29/2019,12/18/2019,S85,C247,identified,Prumortgage Protection,3200000
9/29/2019,12/18/2019,S40,C429,offering,Indonesian Fire Insurance Standard Policy,3200000
9/29/2019,12/18/2019,S40,C134,negotiation,Pru Accident Guard,5500000
9/29/2019,12/18/2019,S54,C44,closed,Personal Belongings Protection,5200000
9/29/2019,12/18/2019,S59,C503,closed,Indonesian Fire Insurance Standard Policy,7300000
9/29/2019,12/18/2019,S70,C344,negotiation,Smart Protection Mortgage,100000
9/29/2019,12/18/2019,S40,C997,identified,Indonesian Fire Insurance Standard Policy,7300000
9/29/2019,12/18/2019,S12,C117,initial,Pru Accident Cover,9100000
9/29/2019,12/18/2019,S50,C349,closed,Smart Life Protection,4500000
9/29/2019,12/18/2019,S43,C167,closed,Smart Protection Mortgage,9700000
9/29/2019,12/18/2019,S36,C98,drop,Pru Accident Guard,5900000
9/29/2019,12/18/2019,S73,C779,drop,Pru Accident Guard Plus,3500000
9/29/2019,12/18/2019,S61,C667,identified,Injuries Protection (AIG),6300000
9/29/2019,12/18/2019,S47,C318,closed,Versa Credit Protection,5100000
9/29/2019,12/19/2019,S31,C410,closed,Prumortgage Protection,7300000
9/29/2019,12/19/2019,S54,C140,drop,Prumortgage Protection,9600000
9/29/2019,12/19/2019,S43,C5,drop,Pru Accident Guard Plus,9500000
9/29/2019,12/19/2019,S93,C340,drop,Pru Accident Cover,6000000
9/29/2019,12/19/2019,S78,C727,offering,Pru Accident Guard Plus,8200000
9/29/2019,12/19/2019,S97,C447,negotiation,Smart Life Protection,9000000
9/29/2019,12/19/2019,S91,C446,offering,Injuries Protection (AIG),1700000
9/29/2019,12/19/2019,S14,C44,negotiation,Smart Protection Mortgage,6100000
9/29/2019,12/19/2019,S44,C432,initial,Injuries Protection (AIG),5900000
9/29/2019,12/19/2019,S74,C23,drop,Smart Protection Mortgage,500000
9/30/2019,12/19/2019,S38,C943,identified,Injuries Protection (AIG),5400000
9/30/2019,12/19/2019,S56,C844,closed,Pru Accident Guard,5100000
9/30/2019,12/19/2019,S9,C872,initial,Personal Belongings Protection,4000000
9/30/2019,12/19/2019,S85,C182,identified,Injuries Protection (AIG),3500000
9/30/2019,12/19/2019,S73,C268,drop,Versa Credit Protection,1700000
9/30/2019,12/19/2019,S69,C823,identified,Indonesian Fire Insurance Standard Policy,9600000
9/30/2019,12/19/2019,S44,C316,offering,Pru Accident Cover,2000000
9/30/2019,12/19/2019,S35,C5,initial,Credit Life Insurance,2800000
9/30/2019,12/19/2019,S16,C443,drop,Versa Credit Protection,6400000
9/30/2019,12/19/2019,S77,C261,negotiation,Pru Accident Cover,9900000
9/30/2019,12/19/2019,S78,C650,identified,Smart Life Protection,6900000
9/30/2019,12/19/2019,S64,C584,negotiation,Pru Accident Guard,4700000
9/30/2019,12/19/2019,S12,C869,offering,Pru Accident Guard Plus,8200000
9/30/2019,12/19/2019,S61,C347,negotiation,Personal Belongings Protection,4800000
9/30/2019,12/19/2019,S32,C70,identified,Versa Credit Protection,4600000
9/30/2019,12/19/2019,S59,C679,drop,Prumortgage Protection,6100000
9/30/2019,12/19/2019,S60,C271,offering,Versa Credit Protection,5100000
9/30/2019,12/20/2019,S6,C539,identified,Pru Accident Guard,2800000
9/30/2019,12/20/2019,S7,C748,offering,Smart Life Protection,9000000
9/30/2019,12/20/2019,S66,C96,closed,Versa Credit Protection,7600000
9/30/2019,12/20/2019,S43,C475,initial,Prumortgage Protection,6600000
9/30/2019,12/20/2019,S90,C799,negotiation,Pru Accident Cover,3800000
9/30/2019,12/20/2019,S26,C592,initial,Indonesian Fire Insurance Standard Policy,2700000
9/30/2019,12/20/2019,S31,C21,offering,Credit Life Insurance,4100000
9/30/2019,12/20/2019,S39,C530,closed,Credit Life Insurance,4600000
9/30/2019,12/20/2019,S42,C291,initial,Prumortgage Protection,5100000
9/30/2019,12/20/2019,S62,C551,drop,Versa Credit Protection,2600000
9/30/2019,12/20/2019,S48,C49,initial,Injuries Protection (AIG),9300000
9/30/2019,12/20/2019,S18,C478,closed,Versa Credit Protection,3200000
10/1/2019,12/20/2019,S11,C675,identified,Credit Life Insurance,6600000
10/1/2019,12/20/2019,S65,C593,initial,Versa Credit Protection,600000
10/1/2019,12/20/2019,S23,C516,initial,Personal Belongings Protection,2700000
10/1/2019,12/20/2019,S65,C126,identified,Indonesian Fire Insurance Standard Policy,6200000
10/1/2019,12/21/2019,S1,C524,offering,Personal Belongings Protection,3600000
10/1/2019,12/21/2019,S57,C821,negotiation,Prumortgage Protection,4000000
10/1/2019,12/21/2019,S78,C31,identified,Smart Life Protection,4300000
10/1/2019,12/21/2019,S3,C845,offering,Pru Accident Guard Plus,7700000
10/1/2019,12/21/2019,S53,C596,identified,Pru Accident Guard,3800000
10/1/2019,12/21/2019,S91,C75,offering,Pru Accident Cover,3600000
10/1/2019,12/21/2019,S99,C44,identified,Personal Belongings Protection,7900000
10/1/2019,12/21/2019,S74,C926,initial,Injuries Protection (AIG),6500000
10/1/2019,12/21/2019,S74,C486,identified,Personal Belongings Protection,7100000
10/1/2019,12/21/2019,S11,C818,negotiation,Credit Life Insurance,2500000
10/1/2019,12/21/2019,S38,C914,drop,Credit Life Insurance,7900000
10/1/2019,12/21/2019,S82,C854,identified,Pru Accident Guard Plus,2700000
10/1/2019,12/21/2019,S83,C740,identified,Versa Credit Protection,5000000
10/1/2019,12/21/2019,S42,C606,closed,Pru Accident Cover,5000000
10/1/2019,12/21/2019,S12,C289,offering,Credit Life Insurance,3400000
10/1/2019,12/21/2019,S22,C440,identified,Prumortgage Protection,6800000
10/1/2019,12/21/2019,S48,C242,identified,Smart Protection Mortgage,8700000
10/1/2019,12/21/2019,S88,C621,identified,Personal Belongings Protection,3800000
10/1/2019,12/21/2019,S63,C271,initial,Credit Life Insurance,2500000
10/2/2019,12/21/2019,S35,C322,offering,Credit Life Insurance,4800000
10/2/2019,12/21/2019,S85,C230,offering,Pru Accident Guard,2500000
10/2/2019,12/21/2019,S59,C466,negotiation,Pru Accident Guard Plus,4700000
10/2/2019,12/21/2019,S59,C859,drop,Credit Life Insurance,8500000
10/2/2019,12/21/2019,S57,C498,negotiation,Indonesian Fire Insurance Standard Policy,4400000
10/2/2019,12/21/2019,S63,C805,initial,Smart Protection Mortgage,3500000
10/2/2019,12/21/2019,S88,C413,initial,Credit Life Insurance,5400000
10/2/2019,12/22/2019,S1,C473,drop,Versa Credit Protection,1100000
10/2/2019,12/22/2019,S6,C262,initial,Pru Accident Guard,9400000
10/2/2019,12/22/2019,S40,C152,initial,Smart Life Protection,4400000
10/2/2019,12/22/2019,S54,C546,offering,Pru Accident Guard,1400000
10/2/2019,12/22/2019,S94,C336,drop,Indonesian Fire Insurance Standard Policy,9900000
10/2/2019,12/22/2019,S28,C137,offering,Pru Accident Guard Plus,400000
10/2/2019,12/22/2019,S77,C499,identified,Injuries Protection (AIG),3900000
10/2/2019,12/22/2019,S41,C749,negotiation,Indonesian Fire Insurance Standard Policy,6800000
10/2/2019,12/22/2019,S6,C748,identified,Versa Credit Protection,7900000
10/2/2019,12/22/2019,S73,C28,negotiation,Pru Accident Guard Plus,5800000
10/2/2019,12/22/2019,S10,C805,closed,Pru Accident Cover,9900000
10/2/2019,12/22/2019,S63,C275,negotiation,Injuries Protection (AIG),1100000
10/2/2019,12/22/2019,S88,C165,offering,Pru Accident Guard,4100000
10/2/2019,12/22/2019,S67,C127,offering,Smart Protection Mortgage,9700000
10/2/2019,12/22/2019,S27,C10,offering,Personal Belongings Protection,4100000
10/2/2019,12/22/2019,S56,C731,identified,Versa Credit Protection,4600000
10/3/2019,12/22/2019,S30,C784,offering,Pru Accident Cover,9100000
10/3/2019,12/22/2019,S57,C380,offering,Smart Protection Mortgage,300000
10/3/2019,12/22/2019,S53,C440,closed,Injuries Protection (AIG),4300000
10/3/2019,12/22/2019,S5,C504,identified,Smart Protection Mortgage,6000000
10/3/2019,12/22/2019,S56,C168,offering,Personal Belongings Protection,8300000
10/3/2019,12/22/2019,S34,C771,drop,Pru Accident Guard,7700000
10/3/2019,12/22/2019,S41,C286,offering,Smart Life Protection,7300000
10/3/2019,12/22/2019,S7,C506,identified,Versa Credit Protection,3900000
10/3/2019,12/23/2019,S42,C475,drop,Prumortgage Protection,4600000
10/3/2019,12/23/2019,S48,C113,identified,Pru Accident Guard,8000000
10/3/2019,12/23/2019,S47,C237,identified,Versa Credit Protection,5200000
10/3/2019,12/23/2019,S3,C98,closed,Pru Accident Cover,1600000
10/3/2019,12/23/2019,S47,C845,closed,Indonesian Fire Insurance Standard Policy,1500000
10/3/2019,12/23/2019,S92,C149,offering,Smart Protection Mortgage,6900000
10/3/2019,12/23/2019,S48,C113,initial,Credit Life Insurance,8900000
10/3/2019,12/23/2019,S87,C162,closed,Smart Protection Mortgage,5200000
10/3/2019,12/23/2019,S83,C985,closed,Prumortgage Protection,9600000
10/3/2019,12/23/2019,S18,C735,identified,Pru Accident Guard Plus,6200000
10/3/2019,12/23/2019,S73,C730,initial,Credit Life Insurance,5400000
10/3/2019,12/23/2019,S71,C674,negotiation,Smart Life Protection,8100000
10/3/2019,12/23/2019,S12,C82,offering,Smart Life Protection,6100000
10/3/2019,12/23/2019,S91,C656,negotiation,Versa Credit Protection,9900000
10/3/2019,12/23/2019,S34,C805,drop,Versa Credit Protection,300000
10/3/2019,12/23/2019,S74,C650,initial,Pru Accident Guard,400000
10/3/2019,12/23/2019,S82,C992,identified,Versa Credit Protection,4900000
10/3/2019,12/23/2019,S85,C356,closed,Versa Credit Protection,7800000
10/3/2019,12/23/2019,S2,C672,negotiation,Pru Accident Cover,2500000
10/3/2019,12/23/2019,S25,C706,initial,Credit Life Insurance,4300000
10/3/2019,12/23/2019,S87,C907,initial,Pru Accident Guard Plus,8400000
10/3/2019,12/23/2019,S36,C449,identified,Personal Belongings Protection,2000000
10/4/2019,12/23/2019,S17,C652,offering,Pru Accident Cover,2800000
10/4/2019,12/23/2019,S51,C467,negotiation,Injuries Protection (AIG),1600000
10/4/2019,12/23/2019,S72,C953,closed,Versa Credit Protection,2200000
10/4/2019,12/23/2019,S2,C352,identified,Prumortgage Protection,9200000
10/4/2019,12/23/2019,S24,C259,offering,Personal Belongings Protection,3900000
10/4/2019,12/23/2019,S69,C370,negotiation,Pru Accident Guard,9700000
10/4/2019,12/23/2019,S74,C218,closed,Pru Accident Guard Plus,1500000
10/4/2019,12/23/2019,S23,C467,offering,Injuries Protection (AIG),9700000
10/4/2019,12/23/2019,S29,C904,identified,Injuries Protection (AIG),5100000
10/4/2019,12/23/2019,S32,C302,identified,Versa Credit Protection,7300000
10/4/2019,12/23/2019,S15,C146,drop,Pru Accident Guard Plus,1400000
10/4/2019,12/23/2019,S35,C49,closed,Smart Protection Mortgage,6000000
10/4/2019,12/23/2019,S61,C707,drop,Credit Life Insurance,3200000
10/4/2019,12/24/2019,S90,C446,negotiation,Pru Accident Guard,8700000
10/4/2019,12/24/2019,S40,C579,closed,Pru Accident Guard,4000000
10/4/2019,12/24/2019,S8,C628,identified,Indonesian Fire Insurance Standard Policy,9700000
10/4/2019,12/24/2019,S35,C1,identified,Credit Life Insurance,6500000
10/4/2019,12/24/2019,S12,C285,closed,Indonesian Fire Insurance Standard Policy,300000
10/4/2019,12/24/2019,S18,C472,identified,Prumortgage Protection,100000
10/4/2019,12/24/2019,S71,C980,offering,Credit Life Insurance,2500000
10/4/2019,12/24/2019,S29,C2,negotiation,Smart Protection Mortgage,8000000
10/4/2019,12/24/2019,S30,C104,negotiation,Versa Credit Protection,5800000
10/4/2019,12/24/2019,S46,C272,negotiation,Smart Protection Mortgage,700000
10/4/2019,12/24/2019,S24,C737,identified,Pru Accident Guard Plus,5000000
10/5/2019,12/24/2019,S54,C68,initial,Smart Life Protection,2500000
10/5/2019,12/24/2019,S93,C521,offering,Personal Belongings Protection,3400000
10/5/2019,12/24/2019,S67,C968,identified,Pru Accident Guard,1100000
10/5/2019,12/24/2019,S50,C528,negotiation,Pru Accident Guard Plus,2400000
10/5/2019,12/24/2019,S70,C657,negotiation,Pru Accident Guard,4900000
10/5/2019,12/24/2019,S35,C409,offering,Smart Protection Mortgage,3600000
10/5/2019,12/24/2019,S16,C391,negotiation,Smart Life Protection,200000
10/5/2019,12/24/2019,S89,C789,initial,Pru Accident Guard,8900000
10/5/2019,12/24/2019,S56,C802,drop,Pru Accident Guard,8500000
10/5/2019,12/24/2019,S61,C157,offering,Personal Belongings Protection,7300000
10/5/2019,12/24/2019,S56,C721,negotiation,Smart Protection Mortgage,5300000
10/5/2019,12/24/2019,S70,C6,offering,Credit Life Insurance,4500000
10/5/2019,12/24/2019,S41,C906,negotiation,Injuries Protection (AIG),2900000
10/5/2019,12/24/2019,S50,C751,initial,Versa Credit Protection,9600000
10/5/2019,12/25/2019,S55,C188,negotiation,Smart Life Protection,1300000
10/5/2019,12/25/2019,S92,C499,closed,Smart Protection Mortgage,9600000
10/5/2019,12/25/2019,S90,C778,identified,Smart Life Protection,5000000
10/5/2019,12/25/2019,S79,C331,offering,Injuries Protection (AIG),2000000
10/5/2019,12/25/2019,S53,C296,offering,Pru Accident Guard Plus,3600000
10/5/2019,12/25/2019,S50,C232,offering,Smart Life Protection,3400000
10/5/2019,12/25/2019,S76,C9,offering,Smart Life Protection,4300000
10/5/2019,12/25/2019,S80,C488,negotiation,Prumortgage Protection,9200000
10/5/2019,12/25/2019,S85,C778,identified,Indonesian Fire Insurance Standard Policy,7200000
10/5/2019,12/25/2019,S4,C424,negotiation,Personal Belongings Protection,5600000
10/5/2019,12/25/2019,S32,C727,identified,Credit Life Insurance,4000000
10/5/2019,12/25/2019,S51,C36,identified,Pru Accident Guard Plus,6400000
10/5/2019,12/25/2019,S7,C721,closed,Prumortgage Protection,300000
10/6/2019,12/25/2019,S9,C51,initial,Pru Accident Cover,8600000
10/6/2019,12/25/2019,S42,C327,drop,Smart Protection Mortgage,9900000
10/6/2019,12/25/2019,S91,C57,identified,Smart Life Protection,3500000
10/6/2019,12/25/2019,S19,C172,initial,Pru Accident Cover,7600000
10/6/2019,12/25/2019,S86,C445,negotiation,Smart Life Protection,3500000
10/6/2019,12/26/2019,S35,C533,identified,Smart Protection Mortgage,8800000
10/6/2019,12/26/2019,S41,C798,closed,Personal Belongings Protection,900000
10/6/2019,12/26/2019,S1,C287,identified,Credit Life Insurance,7300000
10/6/2019,12/26/2019,S19,C824,initial,Pru Accident Guard,3100000
10/6/2019,12/26/2019,S37,C464,drop,Prumortgage Protection,1900000
10/6/2019,12/26/2019,S79,C764,negotiation,Indonesian Fire Insurance Standard Policy,800000
10/6/2019,12/26/2019,S100,C510,closed,Smart Protection Mortgage,900000
10/6/2019,12/26/2019,S4,C831,drop,Personal Belongings Protection,7900000
10/6/2019,12/26/2019,S96,C185,initial,Credit Life Insurance,5800000
10/6/2019,12/26/2019,S69,C49,offering,Personal Belongings Protection,6100000
10/6/2019,12/26/2019,S66,C651,closed,Versa Credit Protection,300000
10/6/2019,12/26/2019,S56,C409,closed,Versa Credit Protection,1100000
10/6/2019,12/26/2019,S12,C889,drop,Smart Protection Mortgage,6500000
10/6/2019,12/26/2019,S43,C229,identified,Pru Accident Guard Plus,6700000
10/6/2019,12/26/2019,S56,C83,closed,Injuries Protection (AIG),7200000
10/6/2019,12/26/2019,S5,C859,drop,Pru Accident Guard,6700000
10/6/2019,12/26/2019,S25,C472,drop,Prumortgage Protection,1800000
10/6/2019,12/26/2019,S98,C988,closed,Credit Life Insurance,8400000
10/6/2019,12/26/2019,S13,C333,closed,Smart Protection Mortgage,7400000
10/6/2019,12/26/2019,S72,C261,offering,Pru Accident Guard,1600000
10/7/2019,12/26/2019,S3,C155,initial,Pru Accident Guard,9000000
10/7/2019,12/27/2019,S98,C599,offering,Pru Accident Guard,3900000
10/7/2019,12/27/2019,S72,C693,identified,Prumortgage Protection,6200000
10/7/2019,12/27/2019,S36,C480,initial,Smart Protection Mortgage,8700000
10/7/2019,12/27/2019,S6,C358,identified,Credit Life Insurance,4300000
10/7/2019,12/27/2019,S53,C116,negotiation,Credit Life Insurance,1500000
10/7/2019,12/27/2019,S13,C911,closed,Pru Accident Guard Plus,5800000
10/7/2019,12/27/2019,S32,C507,initial,Credit Life Insurance,2600000
10/7/2019,12/27/2019,S87,C860,identified,Indonesian Fire Insurance Standard Policy,5600000
10/7/2019,12/27/2019,S30,C603,offering,Pru Accident Guard Plus,100000
10/7/2019,12/27/2019,S63,C16,identified,Pru Accident Guard Plus,6700000
10/7/2019,12/27/2019,S1,C687,closed,Pru Accident Guard Plus,9500000
10/7/2019,12/27/2019,S81,C455,initial,Versa Credit Protection,1200000
10/7/2019,12/27/2019,S100,C541,offering,Pru Accident Guard Plus,3900000
10/7/2019,12/27/2019,S35,C717,offering,Smart Protection Mortgage,1800000
10/7/2019,12/27/2019,S100,C603,closed,Prumortgage Protection,7200000
10/7/2019,12/27/2019,S95,C868,offering,Smart Protection Mortgage,9300000
10/7/2019,12/27/2019,S16,C206,offering,Injuries Protection (AIG),2000000
10/7/2019,12/28/2019,S22,C194,negotiation,Smart Protection Mortgage,6300000
10/7/2019,12/28/2019,S32,C414,drop,Pru Accident Cover,2600000
10/7/2019,12/28/2019,S22,C643,identified,Pru Accident Guard Plus,9800000
10/7/2019,12/28/2019,S82,C932,offering,Personal Belongings Protection,4600000
10/7/2019,12/28/2019,S11,C762,negotiation,Prumortgage Protection,6200000
10/7/2019,12/28/2019,S81,C126,negotiation,Smart Protection Mortgage,400000
10/7/2019,12/28/2019,S96,C540,offering,Smart Protection Mortgage,4000000
10/8/2019,12/28/2019,S79,C1000,initial,Versa Credit Protection,1200000
10/8/2019,12/28/2019,S51,C608,initial,Pru Accident Cover,5700000
10/8/2019,12/28/2019,S32,C306,offering,Credit Life Insurance,1200000
10/8/2019,12/28/2019,S7,C299,identified,Pru Accident Cover,3900000
10/8/2019,12/28/2019,S43,C634,negotiation,Personal Belongings Protection,8600000
10/8/2019,12/28/2019,S75,C588,initial,Injuries Protection (AIG),9100000
10/8/2019,12/28/2019,S24,C203,identified,Pru Accident Guard Plus,5900000
10/8/2019,12/28/2019,S49,C282,negotiation,Versa Credit Protection,9400000
10/8/2019,12/28/2019,S44,C242,identified,Pru Accident Cover,7000000
10/8/2019,12/28/2019,S43,C500,drop,Pru Accident Guard,5100000
10/8/2019,12/28/2019,S92,C557,closed,Versa Credit Protection,4000000
10/8/2019,12/28/2019,S27,C305,closed,Indonesian Fire Insurance Standard Policy,5900000
10/8/2019,12/28/2019,S32,C92,initial,Pru Accident Cover,3700000
10/8/2019,12/28/2019,S49,C808,identified,Indonesian Fire Insurance Standard Policy,4400000
10/8/2019,12/28/2019,S12,C15,offering,Pru Accident Guard Plus,200000
10/8/2019,12/28/2019,S50,C247,closed,Indonesian Fire Insurance Standard Policy,8500000
10/8/2019,12/29/2019,S84,C328,offering,Indonesian Fire Insurance Standard Policy,9200000
10/8/2019,12/29/2019,S86,C25,drop,Indonesian Fire Insurance Standard Policy,9300000
10/8/2019,12/29/2019,S4,C1,initial,Prumortgage Protection,3700000
10/8/2019,12/29/2019,S56,C499,negotiation,Prumortgage Protection,2200000
10/8/2019,12/29/2019,S31,C865,closed,Smart Life Protection,6600000
10/8/2019,12/29/2019,S31,C972,closed,Pru Accident Guard Plus,5400000
10/8/2019,12/29/2019,S48,C369,initial,Smart Life Protection,1100000
10/8/2019,12/29/2019,S17,C887,drop,Smart Protection Mortgage,8000000
10/8/2019,12/29/2019,S44,C677,closed,Pru Accident Guard Plus,6700000
10/8/2019,12/29/2019,S2,C980,offering,Injuries Protection (AIG),8300000
10/8/2019,12/29/2019,S44,C642,initial,Versa Credit Protection,4200000
10/8/2019,12/29/2019,S20,C925,initial,Personal Belongings Protection,9700000
10/8/2019,12/29/2019,S48,C222,drop,Injuries Protection (AIG),4700000
10/8/2019,12/29/2019,S32,C109,drop,Prumortgage Protection,2800000
10/9/2019,12/30/2019,S26,C883,identified,Smart Protection Mortgage,8500000
10/9/2019,12/30/2019,S55,C340,closed,Versa Credit Protection,7300000
10/9/2019,12/30/2019,S80,C675,drop,Smart Life Protection,6800000
10/9/2019,12/30/2019,S65,C861,drop,Credit Life Insurance,200000
10/9/2019,12/30/2019,S14,C999,identified,Smart Protection Mortgage,6400000
10/9/2019,12/30/2019,S50,C803,offering,Indonesian Fire Insurance Standard Policy,1500000
10/9/2019,12/30/2019,S53,C114,initial,Prumortgage Protection,1200000
10/9/2019,12/30/2019,S91,C114,offering,Indonesian Fire Insurance Standard Policy,5800000
10/9/2019,12/30/2019,S83,C479,closed,Versa Credit Protection,4500000
10/9/2019,12/30/2019,S22,C825,initial,Injuries Protection (AIG),5000000
10/9/2019,12/30/2019,S97,C278,drop,Smart Life Protection,6900000
10/9/2019,12/30/2019,S23,C318,drop,Smart Life Protection,400000
10/9/2019,12/30/2019,S90,C396,closed,Smart Protection Mortgage,100000
10/9/2019,12/30/2019,S15,C188,drop,Indonesian Fire Insurance Standard Policy,2700000
10/9/2019,12/31/2019,S19,C755,identified,Prumortgage Protection,100000
10/9/2019,12/31/2019,S87,C452,negotiation,Pru Accident Guard Plus,5900000
10/9/2019,12/31/2019,S11,C252,offering,Smart Life Protection,8100000
10/9/2019,12/31/2019,S4,C347,drop,Prumortgage Protection,4800000
10/9/2019,12/31/2019,S77,C183,initial,Pru Accident Guard,6600000
10/9/2019,12/31/2019,S66,C378,identified,Smart Life Protection,4800000
10/9/2019,12/31/2019,S37,C85,negotiation,Pru Accident Cover,9400000
10/9/2019,12/31/2019,S66,C512,identified,Prumortgage Protection,3100000
10/9/2019,12/31/2019,S7,C299,offering,Prumortgage Protection,4800000
10/9/2019,12/31/2019,S84,C517,identified,Pru Accident Cover,6400000
10/9/2019,12/31/2019,S38,C933,initial,Injuries Protection (AIG),7500000
10/9/2019,12/31/2019,S89,C633,offering,Pru Accident Guard,7100000
10/9/2019,12/31/2019,S53,C918,negotiation,Credit Life Insurance,5400000
10/9/2019,12/31/2019,S78,C821,drop,Injuries Protection (AIG),5400000
10/9/2019,12/31/2019,S48,C153,negotiation,Pru Accident Guard,6900000
10/9/2019,12/31/2019,S72,C323,identified,Pru Accident Guard Plus,500000
10/9/2019,12/31/2019,S49,C312,closed,Indonesian Fire Insurance Standard Policy,3200000
10/9/2019,12/31/2019,S97,C313,initial,Smart Protection Mortgage,9000000
10/9/2019,12/31/2019,S30,C558,drop,Versa Credit Protection,9100000
10/9/2019,12/31/2019,S5,C690,drop,Credit Life Insurance,3600000
10/10/2019,12/31/2019,S6,C838,offering,Smart Life Protection,7000000
10/10/2019,12/31/2019,S15,C674,identified,Versa Credit Protection,1500000
10/10/2019,12/31/2019,S96,C152,identified,Pru Accident Guard Plus,1700000
10/10/2019,12/31/2019,S97,C764,identified,Smart Life Protection,2900000
10/10/2019,12/31/2019,S40,C84,negotiation,Smart Protection Mortgage,8400000
10/10/2019,12/31/2019,S41,C942,identified,Personal Belongings Protection,7600000
10/10/2019,12/31/2019,S15,C732,drop,Indonesian Fire Insurance Standard Policy,5300000
10/10/2019,1/1/2020,S65,C943,initial,Indonesian Fire Insurance Standard Policy,8400000
10/10/2019,1/1/2020,S37,C659,negotiation,Prumortgage Protection,7300000
10/10/2019,1/1/2020,S6,C762,drop,Pru Accident Cover,6900000
10/10/2019,1/1/2020,S32,C166,drop,Pru Accident Cover,5100000
10/10/2019,1/1/2020,S86,C470,offering,Pru Accident Cover,2200000
10/10/2019,1/1/2020,S59,C865,closed,Indonesian Fire Insurance Standard Policy,8000000
10/10/2019,1/1/2020,S30,C140,identified,Indonesian Fire Insurance Standard Policy,1200000
10/10/2019,1/1/2020,S35,C556,offering,Smart Life Protection,7000000
10/10/2019,1/1/2020,S12,C686,negotiation,Injuries Protection (AIG),7500000
10/10/2019,1/1/2020,S42,C402,negotiation,Credit Life Insurance,5000000
10/10/2019,1/1/2020,S51,C558,offering,Injuries Protection (AIG),8700000
10/10/2019,1/1/2020,S4,C54,drop,Injuries Protection (AIG),7400000
10/10/2019,1/1/2020,S70,C255,negotiation,Credit Life Insurance,1000000
10/10/2019,1/1/2020,S22,C874,closed,Indonesian Fire Insurance Standard Policy,300000
10/10/2019,1/1/2020,S72,C493,initial,Personal Belongings Protection,1500000
10/10/2019,1/1/2020,S21,C723,drop,Pru Accident Guard Plus,1500000
10/10/2019,1/1/2020,S20,C554,offering,Versa Credit Protection,6300000
10/10/2019,1/2/2020,S55,C345,offering,Indonesian Fire Insurance Standard Policy,7900000
10/10/2019,1/2/2020,S95,C720,initial,Credit Life Insurance,1700000
10/10/2019,1/2/2020,S33,C774,identified,Pru Accident Guard Plus,2100000
10/11/2019,1/2/2020,S74,C480,offering,Prumortgage Protection,4200000
10/11/2019,1/2/2020,S89,C644,offering,Pru Accident Guard Plus,4200000
10/11/2019,1/2/2020,S71,C616,offering,Indonesian Fire Insurance Standard Policy,4700000
10/11/2019,1/2/2020,S42,C904,offering,Indonesian Fire Insurance Standard Policy,7000000
10/11/2019,1/2/2020,S50,C903,closed,Pru Accident Cover,5400000
10/11/2019,1/2/2020,S70,C352,initial,Indonesian Fire Insurance Standard Policy,6300000
10/11/2019,1/2/2020,S86,C980,drop,Indonesian Fire Insurance Standard Policy,4000000
10/11/2019,1/2/2020,S80,C216,initial,Pru Accident Guard,5800000
10/11/2019,1/2/2020,S56,C475,negotiation,Injuries Protection (AIG),400000
10/11/2019,1/2/2020,S16,C161,offering,Personal Belongings Protection,1500000
10/11/2019,1/2/2020,S14,C898,drop,Pru Accident Cover,3200000
10/11/2019,1/2/2020,S1,C628,identified,Credit Life Insurance,9900000
10/11/2019,1/2/2020,S17,C587,drop,Pru Accident Cover,2700000
10/11/2019,1/2/2020,S7,C258,initial,Injuries Protection (AIG),6200000
10/11/2019,1/2/2020,S5,C134,closed,Personal Belongings Protection,9100000
10/11/2019,1/2/2020,S87,C658,negotiation,Personal Belongings Protection,7600000
10/11/2019,1/2/2020,S99,C581,closed,Smart Protection Mortgage,5700000
10/11/2019,1/2/2020,S69,C331,offering,Pru Accident Guard Plus,8600000
10/11/2019,1/2/2020,S29,C528,drop,Credit Life Insurance,1500000
10/11/2019,1/2/2020,S23,C217,offering,Credit Life Insurance,2100000
10/12/2019,1/2/2020,S35,C293,drop,Prumortgage Protection,9700000
10/12/2019,1/3/2020,S17,C242,offering,Personal Belongings Protection,4100000
10/12/2019,1/3/2020,S92,C670,drop,Indonesian Fire Insurance Standard Policy,2600000
10/12/2019,1/3/2020,S8,C547,initial,Smart Life Protection,6700000
